유상무 암투병 김연지 열애 10월 결혼까지 사랑꾼사,남편이 돈은 많지만 아픈사람과결혼한이유가멀까? 상무형 오래살아요 제바알 ㅠㅠ,gender,hate,남편을 위한 돈이 많은데 왜 아픈 사람과 결혼한 거야? 나는 오랫동안 살았다 바랄 코르텍스
부모님 스트레스다 편스토랑 이혜성 전현무와 공개 열애 고충 고백,한혜진 때도 맞췄듯이 전현무 입장에선 걍 데리고놀다 버릴 급. 그이상 노노. 절대 결혼까지 안간다고 장담한다. 여자가 바보다. 카사노바와 공개열애라니ㅎㅎ시집잘갈 앞길 막혔다고 본다....,gender,hate,한혜진이 그랬던 것처럼 전현무가 서둘러 데려다주고 있다. 그는 더 이상 늙지 않는다 그는 결혼하지 않을 거라고 말한다 여자는 바보야 카사노바와의 공적인 관계라고 생각한다 막혔다
미스터션샤인 김태리 유연석 만났다 내 눈에 백정 아닌 백성,노처녀 김치녀들이나 좋아할 드라마네 저거 사진에 남자놈 똥폼 잡는거 봐 ㅋㅋ,gender,hate,노부인들의 김치와 여자아이들이 좋아하는 드라마 사진 속에서 남자들의 똥을 잡고 있는 모습을 보세요.
구하라 최종범 2차공판 불참 7월 공판엔 참석 전 연인 만날 가능성,저 sekki 고자 만들어야됨ㅡㅡ,gender,hate,그 학기를 만든다는 생각
FNC AOA 민아 탈퇴 지민 설현 유나 혜정 찬미 재계약,설현 망하고 오갈때없어 걍 있나보네ㅋㅋㅋㅋaoa는 초아없을때부터 망한거임ㅋ,none,hate,설현과 문제가 생긴 적은 없다고 생각하지만 초보자 시절부터 패배자였다.
박은혜 결혼 11년 만에 협의 이혼 쌍둥이 아들 양육,근데 궁금한데 이혼하면 시부모나 장인장모랑 어떻게 되냐? 길에서 만나면 어떻게? 되게 궁금하네. 관계가 달라졌으니 서로 뭐라고 호칭할지 어떻게 대할지 궁금해.,none,none,하지만 이혼할 때 의붓아버지나 시어머니에게 어떤 일이 일어나는지 궁금합니다. 도로에서 만나면 어떡해? 궁금하다 관계가 바뀌었기 때문에 서로 어떻게 불러야 할지 궁금하다.
소지섭 측 한남 더 힐 매입 이사 조은정과 결혼 신혼집 NO,"히트작이래봐야 미사, 발리 두개 정도가 다고 연기력도 그저 그런 수준으로 배우로서 명성보단 소간지로 더 유명한 대표적인 거품배우..",none,hate,"히트할 때만 해도 연기력은 미사일 2개, 발리 2개 정도이고 배우로서 명성보다 잡지로 유명한 대표적인 거품 배우다."
청순한 아들맘 현영 천하장사 아들안고 편안한 아침,현영 한때 반짝 잘나갔었지. 원래 머리에 든거 없이 뜨면 오래가긴 힘든 법이니 뭐 그정도면 꽤 잘해먹은듯,others,hate,현영은 한때 화려했다. 머리 속에 아무것도 없이 오랫동안 지속하기 어려운 방법이기 때문에 그렇게 많이 먹는 것이 꽤 좋다.
현아 이던 거침없는 키스 당당한 사랑꾼 껌딱지 커플,적당히좀 해라.,none,hate,제대로 해라
송중기 송혜교 미국행 달달 휴가 2년차 신혼부부 중,길어봐야 3년...,none,none,불과 3년이 지났다.
배우 황찬호 26일 심장마비로 세상 떠나 애도 메시지 이어져,어쩌라고? 누군지도 몰라,none,hate,무슨 말씀이세요? 누구인지 모르겠어요.
윤아X박보검 환상의 시너지 효리네 민박2 JTBC 역대 예능 최고 시청률,박보검 교회검색^-^,others,hate,박보검교회 검색^-^
한채아 차세찌 열애 부인 인정 5월 결혼까지 1년사,연기도 못한것이 연애는 하네 들어가서 그만 나오세요,others,hate,놀지도 못하는 것은 연애 사건이다 들어가서 여기서 나가
이정현 예비신랑 3살 연하 정형외과 전문의 1년 교제,이뻐이뻐 ㅊㅋ,none,none,귀엽고 귀엽다
임신 6개월 이지혜 비키니로 뽐낸 아름다운 D라인,태아 춥겠다 아님 덥겠다 뭐좀 덮지..축하할일에 걱정이되네..,none,none,태아는 추울 것이다 덥거나 안 좋을 거야. 무언가를 덮어라 나는 축하를 걱정한다
당신 장화사야 나인룸 김해숙 김희선 옥중 편지에 위기,김희선‥넘 이쁘고 연기도잘하는배우‥대박나길,none,none,김희선의 귀엽고 좋은 배우 대박 나길
데뷔 12년차 여유 현아 노출 사고에도 당당한 섹시 스타,현아 이뻐요,none,none,그녀는 귀엽다
상처가 안 됐으면 연애의 맛 김종민 황미나 아쉬운 이별,더 늙어서 혼자 팍팍 늙어 옆에 돌아봤을때 보살펴 줄 사람 없어봐야 정신차리지 쩝~20대 30대도 아니고 쩝~ 본인 연애니 상관없지만 답답해서 한마디 해봅니다 수고하쇼~,others,hate,"나이가 들면서 나이를 먹고 돌아보면 20, 30대도 아니고 자신을 돌볼 필요가 없지만 사랑에 빠져도 상관없지만, 한마디 하고 싶은 마음이 답답하다."
정준 김유지 진심 이었다 13살차 극복하고 연애의 맛 3호 커플 탄생,미나 함소원 기사에는 연상연하 멋져염 하는 이중적인 한녀들ㅉㅉ 남자가 연상일땐 넘쳐나는 악플,gender,hate,미나 함소원의 글에서는 귀엽고 잘생긴 한국 여성과 젊은 시절 악성 댓글이 가득하다.
권상우 손태영 외출 전 거울셀카 미코다운 화사한 미모,전에 악플달아서 미안해요 그땐 김스카이팬이라서... 무튼 사실 남녀관계는 본인외엔 알수없죠 요즘 자꾸 악플유도 기사 올라오는거같은데 사실 님 이뻐요 힘내세요,none,none,나는 예전에 나쁜 경기를 해서 미안해 당시에는 김스카이 팬이었다. 사실 남녀 관계는 단지 나뿐이다. 최근에 나쁜 댓글을 올리고 있는 것 같지만 사실 귀엽다.
이채은과 결혼 생각 오창석 밝힌 공개연애 13살차 스킨십연기,오창석은 진심이다채은씨 진심이 궁금....촬영용인지~~,none,none,오창석은 촬영에 대한 채은의 진심이 정말 궁금하다.
장성규 입술부상 20일 방구석1열 녹화 불참 하루 빨리 복귀할게요,지가무슨유재석이라도 되는줄아나,none,hate,어떤 종류의 기름으로든 종이를 만들 수 있는 줄이다
사생활 유출 범죄 파장 주진모 휴대폰 해킹 실명보도 2차 피해,이야 이나라에 아니 이 네이버에 이리도 많은 도덕적으로 완벽한 성인군자들이 존재하다니 참 멋집니다요~~~~,none,none,이 네이버에는 이 나라가 아니라 이렇게 많은 도덕적 완벽한 성인들이 존재하는 것이 좋다.~~~~
송혜교 근황 올블랙 카리스마,많이 고친녀 ㄴ,none,hate,많은 고정된 여성들
프듀 순위조작 갈수록 대범 탈락자 바꾸기 득표수 전반조작,그럼 시즌3 4는 멤버전원 다 정해놓고 했다는건데 데뷔한애들 다 문제있는거 아님??ㅋ,none,hate,"그래서 시즌34가 멤버들을 모두 결정했고, 데뷔한 모든 아이들이 곤경에 처했을까."
하나뿐인 내편 유이 vs 윤진이 맞붙었다 32 6 로 자체 최고,윤진이가 연기를 잘하는것임,none,none,윤진은 연기를 잘한다
설경구 송윤아 아들과 즐거운 하루 전 엄마니까요,"뭘그리 전처 걱정은....-,-;;그냥 송윤아씨 바쁘게 사는구나 또는 기자는 굳이 인스타를 퍼나르니?? 정도로만 생각하지 ...?? 난 송윤아 님 멋지고 응원함!!",none,hate,전 아내가 너무 걱정되는 게 뭐야... 그냥 송윤아와 바쁘게 지내는 거야. 아니면 그 기자가 인스타그램을 거치고 있나요? 너는 그렇게 생각하지 않니? 나는 대단한 응원가 송윤아야!
조작 독박 아이즈원 픽미 특정 소속사 사전유출 추가폭로,끝났네 일본애들도 이제 일본으로 가라,others,hate,끝났어. 일본 아이들은 지금 일본에 가야 한다
배우 신지수 엄마 된다 첫 아이 임신 13주차 경사,한지민이보이네 살좀찌쟈 지수야,none,hate,너는 한지민처럼 보인다. 그것은 약간 지방지수다
1대100 예은 전교 8등 차에서 공부했지만 법대 수시 면접 탈락,역시 멋있다 박예은ㅠㅠㅠㅠㅠㅠㅠ,none,none,"시원하기도 하고, 박예은은 여기저기 있다."
입대 D 11 서은광의 슬픈 멜로디 비투비 눈물의 첫 체조경기장,군대가는게 눈물이나나 이거도럿네,others,hate,군대에 가는 눈물이 많다
반갑다 vs 불편 박봄 컴백 엇갈린 반응,졸라뻔뻔하다는말밖에안나온다 ㅋㅋ,none,hate,졸린다고 말할 수밖에 없다
목젖 거의 없어 녹두전 예쁜 여장남자 장동윤 탄생기,머리 개안어울리네.. 동안페이스가 무슨 저런 머릴하냐 숏컷이 어울릴거같구만,others,hate,머리카락이 좋아 보인다 그동안 무슨 일이 일어나고 있는지 보는 것이 좋은 샷이라고 생각한다.
영앤리치 박규리 7살 연하 남친과 인연 맺은 전시회 언급 서로 서로 나눔,남자는 어릴수록 단단하니 맛있음. 25살 넘으면 철지난 크리스마스 케잌처럼 흐물거리기 시작,gender,hate,남자들은 그들만큼 힘들다 25살이 넘으면 아이러니한 크리스마스 케이크처럼 울기 시작한다.
한예슬 고양이상의 정석 추석에도 예쁨 가득,미모는 깔 수 없다,none,none,아름다움을 가질 수 없다
잠시만 안녕 전현무 한혜진 나혼자 첫 커플 결별 아쉬운 빈자리,뭘바래 걍 하차하세요 두년놈이똑갖은데 우찬이하고 헤어진지 얼마나됬다고 연예처하고 꼴사납게 처 놀더만 한걸래는 내가 그럴줄알았다 에휴 달심이이가않이라 한심이다 한걸래,gender,hate,내려가지 않을래? 우찬과 헤어진 지 얼마나 됐는지 연예인이 말하는 등 멋진 방식으로 연기하는 사람이 될 줄 알았다. 즐거운 시간이 없어서 죄송합니다.
9일만 100여명 아이스버킷 션이 쏘아올린 작은 기적,거부권 없는 삥뜯기.,none,hate,거부권 없이
나 혼자 산다 다솜 주식부터 위스키까지 반전 일상,얼굴형 예쁘고 몸매에 조금만 고치면 대한민국 여신 될텐데...데뷔해서부터 안고치는거 대단,gender,hate,예쁘고 조금만 고정되면 한국 여신이 될 것이다 데뷔에서 큰 안도감
박유천 극과 극 모습,마음이 아프네요ㅠ,none,none,내 마음이 아프다.
부모 사기 마이크로닷 뒤늦은 사과 경찰 재수사,아니 멍청하니깐 사기당하지 ㅋㅋㅋㅋ헤헤헤헿,none,hate,"아니, 그는 바보야 그는 사기꾼이다 그리스도"
VIP 표예진 이상윤 여자였다.,딱보면 부사장 숨겨논 딸이지... 그러니 와이프가 기다리는데 간거고,none,none,당신은 부회장을 숨긴 딸이다 그래서 내가 데이브를 기다릴게
뭉쳐야 찬다 박태환 용병으로 녹화 참여 11월 중 방송,ㅁㅊ 약쟁이 슬슬 기어나오시구요~,others,hate,약사에서 기어나와야 할 거야
나 혼자 산다 기안84 패션 위크서 돌발행동 사과 민폐네,할짓없으면 댓글쓰질말아야지,none,hate,아무것도 하지 않으면 댓글을 쓰지 말아야 한다
아이즈원 컴백 쇼케이스 취소 투표 조작 직격탄,어쩐지 1위부터 와꾸가 빻고 나머지들 와꾸가 개빻았길래 이게 아이돌이야 싶었는데 이유가 있었군.근데 3랑 4는 투표수까지 조작이라 실질범죄지만1이나 2도 카메라분량이나 캐릭터 잡아주거나 이런것들 청탁 있었을 거 같은데.,others,hate,어떻게든 와쿠가 정상에 있고 나머지 와쿠에게는 개가 있었기 때문에 아이돌이 되고 싶었다. 다만 3랑4는 득표수를 조작해 실제 범행이지만 1∼2도 카메라였거나 그런 것에 대한 요청이 있었던 것 같다.
마이크로닷X산체스 부모 오늘 입국 제천경찰서 압송,대다수 국민들이 속으로는 마닷 좋아하고 응원하면서 앞으로 잘하라는 의미에서 괜히 질책하는겁니다 마닷 화이팅 ~ !!,none,none,대부분의 사람들은 서로를 사랑하고 응원하며 앞으로도 잘하고 있다고 비난하는 것이다!
강하늘X온유X고은성 임시정부수립 100주년 기념식 서 신흥무관학교 무대,온유 은퇴한다고 하지 않았나? 클럽 때문에,none,none,녹색 기름에서 은퇴한다고 하지 않았어요? 그 클럽의 경우
반드시 살려낸다 골목식당 백종원 약속 지켰다 성내동 대성공,백종원 진지하게 연예대상 후보아님?,none,none,백종원은 진지한 연예인 후보가 아니지?
마음 고생 나영석 정유미 황당 불륜 지라시 방송작가 검거 벌금형 선고,작가니 얼마나 그럴듯하게 지어냈겠어~ 그 타고난 재주를 저따위에 쓰다니.. 쯧~,none,hate,"작가를 얼마나 잘 지었니? 당신은 그 자연스러운 재능을 사용하고 있다 오, 맙소사. 와!"
배우 이필립 SNS 스타 연인에게 초호화 프러포즈 눈길,난 왜 이 기사에 이렇게 많은 악플이 달리는지 모르겠네;;전혀 공감이 안되고 되려 부러워서 악플다는 열등감 덩어리들 같다.같은 여자로써 많이 부끄럽네..악플 쓸 시간에 자기관리나 좀 더 하자,none,hate,"이 글에 왜 이렇게 많은 악플이 나오는지 모르겠는데, 전혀 동의할 수 없어서 질투하는 느낌이 든다. 같은 여자처럼 당신을 부끄럽게 생각합니다. 나쁜 댓글을 쓸 때 자기관리를 더 하자"
힘내세요 모친상 김숙에 쏟아지는 응원 애도 물결,죽은게 연예인도 아니고 일반인인데 이게 기삿거리냐ㅋㅋ,others,hate,나는 연예인이 아니고 평범한 사람이지만 이건 이야기 같은 거다.
벗방 몸캠 한적 없어 브레이브걸스 출신 BJ서아 각종 의혹 해명,벗방도 먹고 살려고 하는건데 부끄러운짓은 아니지,none,hate,내 밥상에서 살려고 노력하고 있지만 부끄럽지는 않다.
복면가왕 독수리건 신가왕 등극 왕밤빵 정체 뮤지,뮤지가 솔지를 이겼다고? 믿을수 없네.,none,none,그 뮤지션은 솔지를 이겼다 오? 믿을 수 없어.
구혜선 없었다 안재현 생일파티 추정 사진 화제,구혜선도 추잡스럽게 이게 뭐하는 짓이냐. 남편 생매장시킨다음에 데리고 살거냐... 너죽고 나죽자는 고얀 심뽀갖고 여론몰이 해서 니가 얻는게 뭐냐. 누워서 침뱉기지,none,hate,구혜선 역시 추한 행동을 하고 있다. 남편과 함께 살기 위해 데려갈 거야 하얀 마음을 가진 여론몰에서 무엇을 얻어 죽을 것인가? 너는 누워서 침을 뱉는다
